X,Y,objectid,powerplant,unit,country,latitude,longitude,grosspower,netpowerin,type,reactorsup,reactormod,status,dateconstr,dateofcomm,dateofclos,operationa,owner,operators,imagesourc,link
28.407777779658,31.0844444399024,629,El Dabaa,El Dabaa 2,Egypt,31.084444,28.407778,1200,0,Pressurized Water Reactor,Roastom,VVER-1200,Planned, , , , , , , , 
35.605555999718,51.6749999999885,630,Kursk Nuclear Power Plant,Kursk II-1,Russia,51.675,35.605556,1255,1115,Pressurized Water Reactor, ,VVER V-510,Under construction,"Monday, April 29, 2018", , , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/f/fb/RIAN_archive_341194_Kursk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant
26.6497500002871,50.3014059998761,631,Khmelnitskiy ,Khmelnitskiy 4,Ukraine,50.301406,26.64975,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-392B,Unfinished,"Monday, February 01, 1987",2020, ,2020(Expected),Energoatom,Energoatom,https://upload.wikimedia.org/wikipedia/commons/f/f2/Khnpp_2013_-_2.jpg,https://en.wikipedia.org/wiki/Khmelnitskiy_Nuclear_Power_Plant
35.060277999725,57.9055560000055,632,Kalinin Nuclear Power Plant,Kalinin 1,Russia,57.905556,35.060278,1000,950,Pressurized Water Reactor, ,VVER V-338,Operational,"Wednesday, February 01, 1977","Thursday, June 12, 1985",2025, , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/d/d5/Udomlya_Kalinin_AES.jpg,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant
35.060277999725,57.9055560000055,633,Kalinin Nuclear Power Plant,Kalinin 3,Russia,57.905556,35.060278,1000,950,Pressurized Water Reactor, ,VVER V-320,Operational,"Wednesday, October 01, 1985","Wednesday, November 08, 2005",2034, , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/d/d5/Udomlya_Kalinin_AES.jpg,https://en.wikipedia.org/wiki/Kalinin_Nuclear_Power_Plant
31.2166669999714,47.8166670001017,634,South Ukraine,South Ukraine 2,Ukraine,47.816667,31.216667,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-338,Operational,"July 1, 1981","April 6, 1985", , ,Energoatom,Energoatom,https://upload.wikimedia.org/wikipedia/commons/c/c2/Південноукраїнська_АЕС_%282013%29.jpg,https://en.wikipedia.org/wiki/South_Ukraine_Nuclear_Power_Plant
32.4666670000469,67.4666669998561,635,Kola Nuclear Power Plant,Kola 3,Russia,67.466667,32.466667,440,441,Pressurized Water Reactor, ,VVER V-213,Operational,"Saturday, April 01, 1977","Saturday, December 03, 1982", , , ,Energoatom,https://upload.wikimedia.org/wikipedia/commons/7/78/RIAN_archive_146342_Kola_nuclear_power_plant.jpg,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant
35.605555999718,51.6749999999885,636,Kursk Nuclear Power Plant,Kursk 1,Russia,51.675,35.605556,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Operational,"Friday, June 01, 1972","Thursday, October 12, 1977", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/f/fb/RIAN_archive_341194_Kursk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant
42.3718779998678,47.5993419999566,637,Rostov Nuclear Power Plant,Rostov 4,Russia,47.599342,42.371878,1030,1011,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"Thursday, June 16, 2010","Saturday, September 28, 2018", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/0/07/RIAN_archive_407190_Volgodonsk_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant
35.605555999718,51.6749999999885,638,Kursk Nuclear Power Plant,Kursk 4,Russia,51.675,35.605556,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Operational,"Saturday, May 01, 1981","Thursday, February 05, 1986", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/f/fb/RIAN_archive_341194_Kursk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant
35.605555999718,51.6749999999885,639,Kursk Nuclear Power Plant,Kursk 5,Russia,51.675,35.605556,1000,925,Light Water Graphite Reactor, ,MKER (1000 MW),Unfinished,"Monday, December 01, 1985", ,"Thursday, August 15, 2012", , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/f/fb/RIAN_archive_341194_Kursk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant
28.0572219998757,44.322222000055,640,Cernavodă Nuclear Power Plant,Cernavodă 2,Romania,44.322222,28.057222,705,650,Pressurized Heavy Water Reactor,AECL,CANDU-6,Operational,"Saturday, July 01, 1983","Thursday, October 31, 2007", , , ,Nuclearelectrica,https://upload.wikimedia.org/wikipedia/commons/b/bf/Cernavod%C4%83-AEC.jpg,https://en.wikipedia.org/wiki/Cernavod%C4%83_Nuclear_Power_Plant
23.7705555598884,43.7461111097556,641,Kozloduy ,Kozloduy 4,Bulgaria,43.746111,23.770556,440,0,Pressurized Water Reactor, , ,Shut Down,1970,1982,2007, ,Bulgarian Energy Holding EAD, ,https://upload.wikimedia.org/wikipedia/commons/4/4c/NPP_Kozloduy_5-6.jpg,https://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant
26.5600000002754,55.6044439997994,642,Ignalina,Ignalina 1,Lithuania,55.604444,26.56,1300,1185,Light Water Graphite Reactor,Mintyazhmash,RBMK-1500,Shut down,"Monday, May 01, 1977","Thursday, May 01, 1985","Saturday, December 31, 2004", , ,Ignalinos Atominė Elektrinė,https://upload.wikimedia.org/wikipedia/commons/4/49/Elektrownia_Ignalina.jpg,https://en.wikipedia.org/wiki/Ignalina_Nuclear_Power_Plant
42.3718779998678,47.5993419999566,643,Rostov Nuclear Power Plant,Rostov 3,Russia,47.599342,42.371878,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"Wednesday, September 15, 2009","Sunday, December 27, 2014", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/0/07/RIAN_archive_407190_Volgodonsk_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant
34.5858329998096,47.5122220002534,644,Zaporizhia,Zaporizhia 4,Ukraine,47.512222,34.585833,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"April 1, 1983","April 14, 1988",2030,2030(Expected),Energoatom,Energoatom,https://upload.wikimedia.org/wikipedia/commons/2/2c/Kernkraftwerk_Saporischschja.JPG,https://en.wikipedia.org/wiki/Zaporizhia_Nuclear_Power_Plant
39.200000000033,51.2750000001481,645,Novovoronezh Nuclear Power Plant II,Novovoronezh II-3,Russia,51.275,39.2,1255,1175,Pressurized Water Reactor,Atomstroyexport,VVER V-510,Planned, , , , ,Rosenergoatom,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/7/71/Usina_Nuclear_em_Novovoronezh%2C_R%C3%BAssia_01.jpg,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant_II
22.1611109997016,54.9388890001121,646,Kaliningrad Nuclear Power Plant,Kaliningrad 1,Russia,54.938889,22.161111,1194,1109,Pressurized Water Reactor,Atomenergoprom,VVER V-491,Under construction,"Thursday, February 22, 2012", , , ,Rosenergoatom,Rosenergoatom, , 
26.5600000002754,55.6044439997994,647,Ignalina,Ignalina 4,Lithuania,55.604444,26.56,1300,1185,Light Water Graphite Reactor,Mintyazhmash,RBMK-1500,Never Built, , , , , , , ,https://en.wikipedia.org/wiki/Ignalina_Nuclear_Power_Plant
28.407777779658,31.0844444399024,648,El Dabaa,El Dabaa 4,Egypt,31.084444,28.407778,1200,0,Pressurized Water Reactor,Roastom,VVER-1200,Planned, , , , , , , , 
25.1866666701409,43.6294444401323,649,Belene,Belene 2,Bulgaria,43.629444,25.186667,1000,0,Pressurized Water Reactor, ,VVER-1000,Unfinished, , , , ,Bulgarian National Electricity Company,Roastom, ,https://en.wikipedia.org/wiki/Belene_Nuclear_Power_Plant
28.407777779658,31.0844444399024,650,El Dabaa,El Dabaa 3,Egypt,31.084444,28.407778,1200,0,Pressurized Water Reactor,Roastom,VVER-1200,Planned, , , , , , , , 
26.3472222195722,60.3722222198134,651,Loviisa,Loviisa 1,Finland,60.372222,26.347222,507,0,Pressurized Water Reactor,Atomstroyexport,VVER-440,Operational,"Sunday, May 01, 1971","Tuesday, May 09, 1977", , ,Fortum Power and Heat OY,Fortum,https://upload.wikimedia.org/wikipedia/commons/e/ec/Loviisan_voimalaitos_ilmasta.png,https://en.wikipedia.org/wiki/Loviisa_Nuclear_Power_Plant
25.8916669997394,51.3277780002303,652,Rivne,Rivne 4,Ukraine,51.327778,25.891667,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER  V-320,Operational,"August 1, 1986","April 6, 2006", , ,Energoatom,Energoatom,https://upload.wikimedia.org/wikipedia/commons/8/84/%D0%A0%D0%90%D0%AD%D0%A1._%D0%A3%D0%BA%D1%80%D0%B0%D0%B8%D0%BD%D0%B0.JPG,https://en.wikipedia.org/wiki/Rivne_Nuclear_Power_Plant
32.4666670000469,67.4666669998561,653,Kola Nuclear Power Plant,Kola 4,Russia,67.466667,32.466667,440,441,Pressurized Water Reactor, ,VVER V-213,Operational,"Monday, August 01, 1976","Friday, December 06, 1984", , , ,Energoatom,https://upload.wikimedia.org/wikipedia/commons/7/78/RIAN_archive_146342_Kola_nuclear_power_plant.jpg,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant
39.200000000033,51.2750000001481,654,Novovoronezh Nuclear Power Plant II,Novovoronezh II-2,Russia,51.275,39.2,1195,1114,Pressurized Water Reactor,Atomstroyexport,VVER V-392M,Under construction,"Monday, July 12, 2009",2019, , ,Rosenergoatom,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/7/71/Usina_Nuclear_em_Novovoronezh%2C_R%C3%BAssia_01.jpg,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant_II
26.0891666697732,54.7611111099204,655,Ostrovets,Ostrovets 2,Belarus,54.761111,26.089167,1109,1194,Pressurized Water Reactor,Atomstroyexport,VVER V-491,Under construction,"Friday, April 24, 2014",2019, , , , ,https://upload.wikimedia.org/wikipedia/commons/2/27/%D0%A3%D0%B7%D0%B2%D1%8F%D0%B4%D0%B7%D0%B5%D0%BD%D0%BD%D0%B5_%D0%91%D0%B5%D0%BB%D0%B0%D1%80%D1%83%D1%81%D0%BA%D0%B0%D0%B9_%D0%90%D0%AD%D0%A1_%282015%29_%2802%29.jpg,https://en.wikipedia.org/wiki/Belarusian_nuclear_power_plant
23.7705555598884,43.7461111097556,656,Kozloduy ,Kozloduy 6,Bulgaria,43.746111,23.770556,1000,0,Pressurized Water Reactor, ,VVER-1000,Operational,1970,1991, , ,Bulgarian Energy Holding EAD, ,https://upload.wikimedia.org/wikipedia/commons/4/4c/NPP_Kozloduy_5-6.jpg,https://en.wikipedia.org/wiki/Kozloduy_Nuclear_Power_Plant
26.3472222195722,60.3722222198134,657,Loviisa,Loviisa 2,Finland,60.372222,26.347222,502,0,Pressurized Water Reactor,Atomstroyexport,VVER-440,Operational,"Sunday, May 01, 1971","Tuesday, May 09, 1977", , ,Fortum Power and Heat OY,Fortum,https://upload.wikimedia.org/wikipedia/commons/e/ec/Loviisan_voimalaitos_ilmasta.png,https://en.wikipedia.org/wiki/Loviisa_Nuclear_Power_Plant
30.0994439996348,51.3891670001819,658,Chernobyl ,Chernobyl 6,Ukraine,51.389167,30.099444,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Unfinished, , , , , , ,https://upload.wikimedia.org/wikipedia/commons/6/6a/Reactors_5_%26_6_Chernobyl_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Chernobyl_Nuclear_Power_Plant
28.407777779658,31.0844444399024,659,El Dabaa,El Dabaa 1,Egypt,31.084444,28.407778,1200,0,Pressurized Water Reactor,Roastom,VVER-1200,Planned, , , , , , , , 
32.7852799998662,49.0847200001007,660,Chyhyryn,Chyhyryn 4,Ukraine,49.08472,32.78528,1000,0,Pressurized Water Reactor, ,VVER-1000,Unfinished,1977, ,"Tuesday, May 22, 1989", , , ,https://upload.wikimedia.org/wikipedia/commons/2/26/%D0%A7%D0%90%D0%AD%D0%A1..jpg,https://en.wikipedia.org/wiki/Chyhyryn_Nuclear_Power_Plant
32.7852799998662,49.0847200001007,661,Chyhyryn,Chyhyryn 1,Ukraine,49.08472,32.78528,1000,0,Pressurized Water Reactor, ,VVER-1000,Unfinished,1977, ,"Saturday, May 19, 1989", , , ,https://upload.wikimedia.org/wikipedia/commons/2/26/%D0%A7%D0%90%D0%AD%D0%A1..jpg,https://en.wikipedia.org/wiki/Chyhyryn_Nuclear_Power_Plant
26.6497500002871,50.3014059998761,662,Khmelnitskiy ,Khmelnitskiy 1,Ukraine,50.301406,26.64975,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"Monday, November 01, 1981","Sunday, August 13, 1988", , ,Energoatom,Energoatom,https://upload.wikimedia.org/wikipedia/commons/f/f2/Khnpp_2013_-_2.jpg,https://en.wikipedia.org/wiki/Khmelnitskiy_Nuclear_Power_Plant
32.4666670000469,67.4666669998561,663,Kola Nuclear Power Plant,Kola 2,Russia,67.466667,32.466667,440,441,Pressurized Water Reactor, ,VVER V-230,Operational,"Saturday, May 01, 1970","Saturday, February 21, 1975", , , ,Energoatom,https://upload.wikimedia.org/wikipedia/commons/7/78/RIAN_archive_146342_Kola_nuclear_power_plant.jpg,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant
42.3718779998678,47.5993419999566,664,Rostov Nuclear Power Plant,Rostov 2,Russia,47.599342,42.371878,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"Monday, May 01, 1983","Saturday, December 10, 2010", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/0/07/RIAN_archive_407190_Volgodonsk_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant
42.3718779998678,47.5993419999566,665,Rostov Nuclear Power Plant,Rostov 1,Russia,47.599342,42.371878,1000,950,Pressurized Water Reactor,Atomstroyexport,VVER V-320,Operational,"Wednesday, September 01, 1981","Wednesday, December 25, 2001", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/0/07/RIAN_archive_407190_Volgodonsk_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Rostov_Nuclear_Power_Plant
30.0994439996348,51.3891670001819,666,Chernobyl ,Chernobyl 1,Ukraine,51.389167,30.099444,636,740,Light Water Graphite Reactor, ,RBMK-1000,Shut down,"Monday, March 01, 1970","Sunday, May 27, 1978","Sunday, November 30, 1996", , ,State Agency of Ukraine on Exclusion Zone Management(SAUEZM),https://upload.wikimedia.org/wikipedia/commons/a/a9/Chernobyl_second_sarcophacus_2018_hnapel_14.jpg,https://en.wikipedia.org/wiki/Chernobyl_Nuclear_Power_Plant
30.0994439996348,51.3891670001819,667,Chernobyl ,Chernobyl 2,Ukraine,51.389167,30.099444,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Shut down,"Friday, February 01, 1973","Tuesday, May 28, 1979","Saturday, October 11, 1991", , ,State Agency of Ukraine on Exclusion Zone Management(SAUEZM),https://upload.wikimedia.org/wikipedia/commons/a/a9/Chernobyl_second_sarcophacus_2018_hnapel_14.jpg,https://en.wikipedia.org/wiki/Chernobyl_Nuclear_Power_Plant
32.4666670000469,67.4666669998561,668,Kola Nuclear Power Plant,Kola 1,Russia,67.466667,32.466667,440,441,Pressurized Water Reactor, ,VVER V-230,Operational,"Saturday, May 01, 1970","Saturday, December 28, 1973", , , ,Energoatom,https://upload.wikimedia.org/wikipedia/commons/7/78/RIAN_archive_146342_Kola_nuclear_power_plant.jpg,https://en.wikipedia.org/wiki/Kola_Nuclear_Power_Plant
35.605555999718,51.6749999999885,669,Kursk Nuclear Power Plant,Kursk 2,Russia,51.675,35.605556,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Operational,"Tuesday, January 01, 1973","Saturday, August 17, 1979", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/f/fb/RIAN_archive_341194_Kursk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Kursk_Nuclear_Power_Plant
30.0994439996348,51.3891670001819,670,Chernobyl ,Chernobyl 5,Ukraine,51.389167,30.099444,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Unfinished, , , , , ,State Agency of Ukraine on Exclusion Zone Management(SAUEZM),https://upload.wikimedia.org/wikipedia/commons/6/6a/Reactors_5_%26_6_Chernobyl_Nuclear_Power_Station.jpg,https://en.wikipedia.org/wiki/Chernobyl_Nuclear_Power_Plant
33.2466359999163,54.1691609999557,671,Smolensk Nuclear Power Plant,Smolensk 3,Russia,54.169161,33.246636,1000,925,Light Water Graphite Reactor, ,RBMK-1000,Operational,"Wednesday, May 01, 1984","Saturday, October 12, 1990", , , ,Rosenergoatom,https://upload.wikimedia.org/wikipedia/commons/3/36/Smolensk_Nuclear_Power_Plant.jpg,https://en.wikipedia.org/wiki/Smolensk_Nuclear_Power_Plant
39.200000000033,51.2750000001481,672,Novovoronezh Nuclear Power Plant,Novovoronezh 1,Russia,51.275,39.2,210,197,Pressurized Water Reactor, ,VVER V-120,Shut down,"Tuesday, July 01, 1957","Friday, December 31, 1964","Wednesday, February 16, 1988", , ,Energoatom,https://upload.wikimedia.org/wikipedia/commons/2/2d/RIAN_archive_342604_The_Novovoronezh_nuclear_power_plant.jpg,https://en.wikipedia.org/wiki/Novovoronezh_Nuclear_Power_Plant
120.283333329882,27.0444444396717,673,Ningde,Ningde 5,China,27.044444,120.283333,1080,0,Pressurized Water Reactor, ,HPR-1000,Planned, , , , ,Ningde Nuclear Power Co Ltd , , ,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant
120.155000000307,26.8036111100962,674,Xiapu,Xiapu II-2,China,26.803611,120.155,1250,1100,Pressurized Water Reactor, ,CAP-1000,Planned, , , , , , , ,https://en.wikipedia.org/wiki/List_of_nuclear_reactors
114.551666669774,22.6047888896568,675,Ling Ao,Ling Ao I-1,China,22.604789,114.551667,990,950,Pressurized Water Reactor, ,M310,Operational, ,"Wednesday, May 28, 2002", , , ,Lingao Nuclear Power Company Ltd., ,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant
121.924166999694,25.0386110001845,676,Lungmen Nuclear Power Plant,Lungmen Nuclear Power Plant 1,Taiwan,25.038611,121.924167,1350,1300,Advanced Boiling Water Reactor,General Electric, ,Mothballed,1999, , , ,Taipower,Taipower,https://upload.wikimedia.org/wikipedia/commons/3/36/%E5%8F%B0%E6%B9%BE%E7%AC%AC%E5%9B%9B%E5%8E%9F%E5%AD%90%E5%8A%9B%E7%99%BA%E9%9B%BB%E6%89%80.jpg,https://en.wikipedia.org/wiki/Lungmen_Nuclear_Power_Plant
120.751389000355,21.9583329999437,677,Maanshan Nuclear Power Plant,Maanshan Nuclear Power Plant 2,Taiwan,21.958333,120.751389,926,0,Pressurized Water Reactor,Westinghouse Electric,General Electric,Operational, ,18 May 1985,17 May 2025 , ,Taipower,Taipower,https://upload.wikimedia.org/wikipedia/commons/d/d5/NP3_in_Taiwan.JPG,https://en.wikipedia.org/wiki/Maanshan_Nuclear_Power_Plant
120.155000000307,26.8036111100962,678,Xiapu,Xiapu II-6,China,26.803611,120.155,1250,1100,Pressurized Water Reactor, ,CAP-1000,Planned, , , , , , , ,https://en.wikipedia.org/wiki/List_of_nuclear_reactors
120.751389000355,21.9583329999437,679,Maanshan Nuclear Power Plant,Maanshan Nuclear Power Plant 1,Taiwan,21.958333,120.751389,926,0,Pressurized Water Reactor,Westinghouse Electric,General Electric,Operational, ,27 July 1984,"Saturday, July 26, 2024", ,Taipower,Taipower,https://upload.wikimedia.org/wikipedia/commons/d/d5/NP3_in_Taiwan.JPG,https://en.wikipedia.org/wiki/Maanshan_Nuclear_Power_Plant
120.283333329882,27.0444444396717,680,Ningde,Ningde 4,China,27.044444,120.283333,1080,0,Pressurized Water Reactor, ,CPR-1000,Operational,"Thursday, September 29, 2010","Friday, July 21, 2016", , ,Ningde Nuclear Power Co Ltd , , ,https://en.wikipedia.org/wiki/Ningde_Nuclear_Power_Plant
112.261111110428,21.7083333300386,681,Yangjiang,Yangjiang 4,China,21.708333,112.261111,1086,1000,Pressurized Water Reactor, ,CPR-1000,Operational,"Sunday, November 17, 2012","Monday, January 08, 2017", , ,Guangdong Nuclear Power Joint Venture Company ,Yangjiang Nuclear Power Company,https://upload.wikimedia.org/wikipedia/commons/8/80/Yangjiang_NPP_2009-1.jpg,https://en.wikipedia.org/wiki/Yangjiang_Nuclear_Power_Station
114.551666669774,22.6047888896568,682,Ling Ao,Ling Ao I-2,China,22.604789,114.551667,990,950,Pressurized Water Reactor, ,M310,Operational, ,"Thursday, May 28, 2003", , , ,Lingao Nuclear Power Company Ltd., ,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant
108.900000000112,19.4607500000911,683,Changjiang ,Changjiang I-3,China,19.46075,108.9,650,610,Pressurized Water Reactor, ,CNP-600,Planned, , , , , , , ,https://en.wikipedia.org/wiki/Changjiang_Nuclear_Power_Plant
114.551666669774,22.6047888896568,684,Ling Ao,Ling Ao II-1,China,22.604789,114.551667,1080,1000,Pressurized Water Reactor, ,CPR-1000,Operational, ,"Tuesday, September 27, 2010", , , ,Lingao Nuclear Power Company Ltd., ,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant
112.981944440047,21.9177777803822,685,Taishan,Taishan-1,China,21.917778,112.981944,1750,1660,Pressurized Water Reactor,Areva,EPR,Operational,"Thursday, November 18, 2009","Friday, December 13, 2018", , ,China General Nuclear Power Group, , ,https://en.wikipedia.org/wiki/Taishan_Nuclear_Power_Plant
112.981944440047,21.9177777803822,686,Taishan,Taishan-3,China,21.917778,112.981944,1750,1660,Pressurized Water Reactor,Areva,EPR,Planned, , , , ,China General Nuclear Power Group, , ,https://en.wikipedia.org/wiki/Taishan_Nuclear_Power_Plant
108.900000000112,19.4607500000911,687,Changjiang ,Changjiang I-4,China,19.46075,108.9,650,610,Pressurized Water Reactor, ,CNP-600,Planned, , , , , , , ,https://en.wikipedia.org/wiki/Changjiang_Nuclear_Power_Plant
119.447222219987,25.4458333301107,688,Fuqing,Fuqing 6,China,25.445833,119.447222,1150,1080,Pressurized Water Reactor, ,Hualong One,Under construction,"Wednesday, December 22, 2015", , , ,Fujian Fuqing Nuclear Co,China National Nuclear Corporation, ,https://en.wikipedia.org/wiki/Fuqing_Nuclear_Power_Plant
114.551666669774,22.6047888896568,689,Ling Ao,Ling Ao II-2,China,22.604789,114.551667,1080,1000,Pressurized Water Reactor, ,CPR-1000,Operational, ,"Monday, August 07, 2011", , , ,Lingao Nuclear Power Company Ltd., ,https://en.wikipedia.org/wiki/Ling_Ao_Nuclear_Power_Plant
